timestamp,asset,current_close,predicted_close,actual_close,predicted_direction,actual_direction,probability,tech_signal,correct,running_bankroll
2026-07-07 19:02:00+00:00,BTC,63732.0,63780.0546875,63632.0,UP,DOWN,0.5599,DOWN,False,327.74
2026-07-07 19:07:00+00:00,BTC,63632.0,63704.46875,63533.24,UP,DOWN,0.5896,NEUTRAL,False,298.37
2026-07-07 19:12:00+00:00,BTC,63533.24,63550.83984375,63486.3,UP,DOWN,0.5221,DOWN,False,291.78
2026-07-07 19:17:00+00:00,BTC,63486.3,63641.26953125,63546.01,UP,UP,0.6811,DOWN,True,344.62
2026-07-07 19:22:00+00:00,BTC,63546.01,63587.08203125,63633.99,UP,UP,0.5514,NEUTRAL,True,362.33
2026-07-07 19:27:00+00:00,BTC,63633.99,63812.109375,63720.55,UP,UP,0.7031,NEUTRAL,True,435.92
2026-07-07 19:32:00+00:00,BTC,63720.55,63714.921875,63758.0,DOWN,UP,0.5071,UP,False,432.83
2026-07-07 19:37:00+00:00,BTC,63758.0,63759.046875,63786.01,UP,UP,0.5013,UP,True,433.39
2026-07-07 19:42:00+00:00,BTC,63786.01,63824.81640625,63840.93,UP,UP,0.5484,UP,True,454.37
2026-07-07 19:47:00+00:00,BTC,63840.93,63923.35546875,63845.03,UP,UP,0.6011,UP,True,500.3
2026-07-07 19:52:00+00:00,BTC,63845.03,63822.62109375,63794.01,DOWN,DOWN,0.528,NEUTRAL,True,514.31
2026-07-07 19:57:00+00:00,BTC,63794.01,63819.70703125,63818.0,UP,UP,0.5322,NEUTRAL,True,530.87
2026-07-07 20:02:00+00:00,BTC,63818.0,63897.296875,63708.24,UP,DOWN,0.5974,NEUTRAL,False,479.17
2026-07-07 20:07:00+00:00,BTC,63708.24,63710.3046875,63743.25,UP,UP,0.5026,DOWN,True,480.41
2026-07-07 20:12:00+00:00,BTC,63743.25,63818.53515625,63750.0,UP,UP,0.5928,DOWN,True,524.99
2026-07-07 20:17:00+00:00,BTC,63750.0,63736.14453125,63712.01,DOWN,DOWN,0.5174,NEUTRAL,True,534.13
2026-07-07 20:22:00+00:00,BTC,63712.01,63715.23828125,63749.24,UP,UP,0.5041,DOWN,True,536.32
2026-07-07 20:27:00+00:00,BTC,63749.24,63837.2578125,63655.99,UP,DOWN,0.6077,NEUTRAL,False,478.56
2026-07-07 20:32:00+00:00,BTC,63655.99,63679.8671875,63677.5,UP,UP,0.53,DOWN,True,492.91
2026-07-07 20:37:00+00:00,BTC,63677.5,63702.33984375,63679.03,UP,UP,0.5311,DOWN,True,508.24
2026-07-07 20:42:00+00:00,BTC,63679.03,63584.98828125,63649.1,DOWN,DOWN,0.6148,NEUTRAL,True,566.59
2026-07-07 20:47:00+00:00,BTC,63649.1,63593.984375,63639.99,DOWN,DOWN,0.5686,DOWN,True,605.46
2026-07-07 20:52:00+00:00,BTC,63639.99,63427.62109375,63669.85,DOWN,UP,0.7333,DOWN,False,464.2
2026-07-07 20:57:00+00:00,BTC,63669.85,63661.6015625,63769.3,DOWN,UP,0.5104,NEUTRAL,False,459.38
2026-07-07 21:02:00+00:00,BTC,63769.3,63802.8125,63812.0,UP,UP,0.5419,UP,True,478.62
2026-07-07 21:07:00+00:00,BTC,63812.0,63793.78515625,63808.0,DOWN,DOWN,0.5228,UP,True,489.54
2026-07-07 21:12:00+00:00,BTC,63808.0,63804.1796875,63559.04,DOWN,DOWN,0.5048,UP,True,491.89
2026-07-07 21:17:00+00:00,BTC,63559.04,63593.32421875,63516.17,UP,DOWN,0.543,DOWN,False,470.74
2026-07-07 21:22:00+00:00,BTC,63516.17,63555.23828125,63480.66,UP,DOWN,0.549,DOWN,False,447.67
2026-07-07 21:27:00+00:00,BTC,63480.66,63557.68359375,63514.0,UP,UP,0.5952,DOWN,True,490.29
2026-07-07 21:32:00+00:00,BTC,63514.0,63503.171875,63388.0,DOWN,DOWN,0.5136,NEUTRAL,True,496.96
2026-07-07 21:37:00+00:00,BTC,63388.0,63552.57421875,63370.66,UP,DOWN,0.6909,NEUTRAL,False,402.09
2026-07-07 21:42:00+00:00,BTC,63370.66,63358.1640625,63472.92,DOWN,UP,0.5158,DOWN,False,395.73
2026-07-07 21:47:00+00:00,BTC,63472.92,63418.9609375,63433.54,DOWN,DOWN,0.5674,NEUTRAL,True,422.41
2026-07-07 21:52:00+00:00,BTC,63433.54,63398.6640625,63391.67,DOWN,DOWN,0.5438,NEUTRAL,True,440.91
2026-07-07 21:57:00+00:00,BTC,63391.67,63344.8359375,63370.7,DOWN,DOWN,0.5587,NEUTRAL,True,466.79
2026-07-07 22:02:00+00:00,BTC,63370.7,63363.90625,63394.0,DOWN,UP,0.5086,DOWN,False,462.78
2026-07-07 22:07:00+00:00,BTC,63394.0,63363.76953125,63458.0,DOWN,UP,0.538,NEUTRAL,False,445.19
2026-07-07 22:12:00+00:00,BTC,63458.0,63459.27734375,63487.63,UP,UP,0.5016,UP,True,445.9
2026-07-07 22:17:00+00:00,BTC,63487.63,63496.36328125,63480.0,UP,DOWN,0.511,UP,False,441.0
2026-07-07 22:22:00+00:00,BTC,63480.0,63437.6328125,63414.0,DOWN,DOWN,0.5531,NEUTRAL,True,464.41
2026-07-07 22:27:00+00:00,BTC,63414.0,63395.6015625,63503.17,DOWN,UP,0.5232,NEUTRAL,False,453.64
2026-07-07 22:32:00+00:00,BTC,63503.17,63501.3046875,63621.71,DOWN,UP,0.5023,UP,False,452.6
2026-07-07 22:37:00+00:00,BTC,63621.71,63672.75,63613.99,UP,DOWN,0.5636,UP,False,423.81
2026-07-07 22:42:00+00:00,BTC,63613.99,63624.62890625,63563.14,UP,DOWN,0.5134,UP,False,418.13
2026-07-07 22:47:00+00:00,BTC,63563.14,63637.55078125,63576.38,UP,UP,0.592,NEUTRAL,True,456.6
2026-07-07 22:52:00+00:00,BTC,63576.38,63543.734375,63531.2,DOWN,DOWN,0.5409,NEUTRAL,True,475.28
2026-07-07 22:57:00+00:00,BTC,63531.2,63442.53515625,63598.88,DOWN,UP,0.6088,NEUTRAL,False,423.57
2026-07-07 23:02:00+00:00,BTC,63598.88,63636.0,63642.0,UP,UP,0.5465,UP,True,443.26
2026-07-07 23:07:00+00:00,BTC,63642.0,63640.8984375,63616.18,DOWN,DOWN,0.5014,UP,True,443.88
2026-07-07 23:12:00+00:00,BTC,63616.18,63656.953125,63708.0,UP,UP,0.551,NEUTRAL,True,466.52
2026-07-07 23:17:00+00:00,BTC,63708.0,63719.96484375,63673.99,UP,DOWN,0.515,UP,False,459.52
2026-07-07 23:22:00+00:00,BTC,63673.99,63662.2421875,63639.99,DOWN,DOWN,0.5148,NEUTRAL,True,466.32
2026-07-07 23:27:00+00:00,BTC,63639.99,63635.40234375,63561.6,DOWN,DOWN,0.5058,NEUTRAL,True,469.03
2026-07-07 23:32:00+00:00,BTC,63561.6,63539.62109375,63574.0,DOWN,UP,0.5276,DOWN,False,456.08
2026-07-07 23:37:00+00:00,BTC,63574.0,63605.359375,63510.85,UP,DOWN,0.5393,DOWN,False,438.16
2026-07-07 23:42:00+00:00,BTC,63510.85,63539.62109375,63436.0,UP,DOWN,0.5361,DOWN,False,422.34
2026-07-07 23:47:00+00:00,BTC,63436.0,63448.4609375,63410.0,UP,DOWN,0.5157,DOWN,False,415.71
2026-07-07 23:52:00+00:00,BTC,63410.0,63358.9921875,63339.49,DOWN,DOWN,0.5638,DOWN,True,442.23
2026-07-07 23:57:00+00:00,BTC,63339.49,63308.65625,63336.0,DOWN,DOWN,0.5388,DOWN,True,459.39
2026-07-08 00:02:00+00:00,BTC,63336.0,63380.23046875,63428.97,UP,UP,0.5555,DOWN,True,484.89
2026-07-08 00:07:00+00:00,BTC,63428.97,63435.1796875,63474.0,UP,UP,0.5078,NEUTRAL,True,488.67
2026-07-08 00:12:00+00:00,BTC,63474.0,63417.66796875,63447.39,DOWN,DOWN,0.5703,UP,True,523.02
2026-07-08 00:17:00+00:00,BTC,63447.39,63369.40625,63562.0,DOWN,UP,0.5964,NEUTRAL,False,472.6
2026-07-08 00:22:00+00:00,BTC,63562.0,63643.77734375,63630.0,UP,UP,0.6007,UP,True,520.19
2026-07-08 00:27:00+00:00,BTC,63630.0,63703.8046875,63597.99,UP,DOWN,0.5912,UP,False,472.75
2026-07-08 00:32:00+00:00,BTC,63597.99,63559.5234375,63639.15,DOWN,UP,0.5482,UP,False,449.97
2026-07-08 00:37:00+00:00,BTC,63639.15,63661.85546875,63667.99,UP,UP,0.5285,NEUTRAL,True,462.79
2026-07-08 00:42:00+00:00,BTC,63667.99,63563.3671875,63663.99,DOWN,DOWN,0.6269,UP,True,521.52
2026-07-08 00:47:00+00:00,BTC,63663.99,63683.86328125,63639.95,UP,DOWN,0.5249,NEUTRAL,False,508.53
2026-07-08 00:52:00+00:00,BTC,63639.95,63665.99609375,63634.0,UP,DOWN,0.5327,NEUTRAL,False,491.9
2026-07-08 00:57:00+00:00,BTC,63634.0,63815.84375,63570.0,UP,DOWN,0.7066,NEUTRAL,False,390.28
2026-07-08 01:02:00+00:00,BTC,63570.0,63623.72265625,63489.97,UP,DOWN,0.567,DOWN,False,364.13
2026-07-08 01:07:00+00:00,BTC,63489.97,63503.3203125,63567.99,UP,UP,0.5168,DOWN,True,370.24
2026-07-08 01:12:00+00:00,BTC,63567.99,63548.796875,63548.0,DOWN,DOWN,0.5241,NEUTRAL,True,379.17
2026-07-08 01:17:00+00:00,BTC,63548.0,63586.5546875,63587.31,UP,UP,0.5483,NEUTRAL,True,397.48
2026-07-08 01:22:00+00:00,BTC,63587.31,63633.109375,63537.4,UP,DOWN,0.5572,NEUTRAL,False,374.75
2026-07-08 01:27:00+00:00,BTC,63537.4,63515.1484375,63422.0,DOWN,DOWN,0.528,NEUTRAL,True,385.24
2026-07-08 01:32:00+00:00,BTC,63422.0,63425.171875,62924.45,UP,DOWN,0.504,DOWN,False,383.7
2026-07-08 01:37:00+00:00,BTC,62924.45,62926.3671875,63088.3,UP,UP,0.5024,DOWN,True,384.62
2026-07-08 01:42:00+00:00,BTC,63088.3,63210.2109375,63196.46,UP,UP,0.6473,DOWN,True,441.27
2026-07-08 01:47:00+00:00,BTC,63196.46,63222.5078125,63206.0,UP,UP,0.5329,NEUTRAL,True,455.79
2026-07-08 01:52:00+00:00,BTC,63206.0,63171.39453125,63058.11,DOWN,DOWN,0.5436,NEUTRAL,True,475.66
2026-07-08 01:57:00+00:00,BTC,63058.11,63043.30078125,62875.01,DOWN,DOWN,0.5188,DOWN,True,484.61
2026-07-08 02:02:00+00:00,BTC,62875.01,62941.9296875,62976.3,UP,UP,0.5839,DOWN,True,525.26
2026-07-08 02:07:00+00:00,BTC,62976.3,62962.71875,62896.15,DOWN,DOWN,0.5172,NEUTRAL,True,534.3
2026-07-08 02:12:00+00:00,BTC,62896.15,62952.703125,62906.22,UP,UP,0.5712,NEUTRAL,True,572.34
2026-07-08 02:17:00+00:00,BTC,62906.22,62934.49609375,62849.99,UP,DOWN,0.5359,NEUTRAL,False,551.79
2026-07-08 02:22:00+00:00,BTC,62849.99,62917.01953125,62939.99,UP,UP,0.584,NEUTRAL,True,598.14
2026-07-08 02:27:00+00:00,BTC,62939.99,63097.16015625,62750.01,UP,DOWN,0.6847,NEUTRAL,False,487.67
2026-07-08 02:32:00+00:00,BTC,62750.01,62840.13671875,62780.52,UP,UP,0.6118,DOWN,True,542.19
2026-07-08 02:37:00+00:00,BTC,62780.52,62848.83203125,62946.94,UP,UP,0.5857,DOWN,True,588.65
2026-07-08 02:42:00+00:00,BTC,62946.94,62882.79296875,63013.84,DOWN,UP,0.5804,UP,False,541.33
2026-07-08 02:47:00+00:00,BTC,63013.84,63062.546875,62934.6,UP,DOWN,0.5613,UP,False,508.14
2026-07-08 02:52:00+00:00,BTC,62934.6,62975.48046875,62981.07,UP,UP,0.5517,NEUTRAL,True,534.41
2026-07-08 02:57:00+00:00,BTC,62981.07,63080.6640625,63085.72,UP,UP,0.6225,NEUTRAL,True,599.88
2026-07-08 03:02:00+00:00,BTC,63085.72,63003.6640625,63000.29,DOWN,DOWN,0.6018,UP,True,660.95
2026-07-08 03:07:00+00:00,BTC,63000.29,62959.09375,63094.0,DOWN,UP,0.552,NEUTRAL,False,626.58
2026-07-08 03:12:00+00:00,BTC,63094.0,63033.6640625,63006.6,DOWN,DOWN,0.5756,UP,True,673.95
2026-07-08 03:17:00+00:00,BTC,63006.6,62994.80859375,63021.19,DOWN,UP,0.515,NEUTRAL,False,663.84
2026-07-08 03:22:00+00:00,BTC,63021.19,63056.5390625,63034.14,UP,UP,0.5447,NEUTRAL,True,693.51
2026-07-08 03:27:00+00:00,BTC,63034.14,63025.46875,62962.79,DOWN,DOWN,0.511,NEUTRAL,True,701.14
2026-07-08 03:32:00+00:00,BTC,62962.79,62958.6796875,62987.48,DOWN,UP,0.5052,DOWN,False,697.49
2026-07-08 03:37:00+00:00,BTC,62987.48,62852.21875,62952.58,DOWN,DOWN,0.662,NEUTRAL,True,810.49
2026-07-08 03:42:00+00:00,BTC,62952.58,62880.95703125,62939.55,DOWN,DOWN,0.5895,DOWN,True,883.03
2026-07-08 03:47:00+00:00,BTC,62939.55,62987.5,62793.72,UP,DOWN,0.5605,DOWN,False,829.6
2026-07-08 03:52:00+00:00,BTC,62793.72,62687.66796875,62762.89,DOWN,DOWN,0.6302,DOWN,True,937.62
2026-07-08 03:57:00+00:00,BTC,62762.89,62804.51171875,62760.84,UP,DOWN,0.5527,DOWN,False,888.21
2026-07-08 04:02:00+00:00,BTC,62760.84,62760.26953125,62814.0,DOWN,UP,0.5007,NEUTRAL,False,887.58
2026-07-08 04:07:00+00:00,BTC,62814.0,62881.80859375,62842.02,UP,UP,0.585,NEUTRAL,True,963.03
2026-07-08 04:12:00+00:00,BTC,62842.02,62826.33984375,62808.01,DOWN,DOWN,0.5199,NEUTRAL,True,982.19
2026-07-08 04:17:00+00:00,BTC,62808.01,62730.48828125,62853.99,DOWN,UP,0.5968,NEUTRAL,False,887.12
2026-07-08 04:22:00+00:00,BTC,62853.99,62800.1328125,62869.42,DOWN,UP,0.5679,UP,False,826.88
2026-07-08 04:27:00+00:00,BTC,62869.42,62794.08203125,62884.63,DOWN,UP,0.5941,UP,False,749.07
2026-07-08 04:32:00+00:00,BTC,62884.63,62893.7421875,62745.23,UP,DOWN,0.5116,UP,False,740.38
2026-07-08 04:37:00+00:00,BTC,62745.23,62599.74609375,62776.01,DOWN,UP,0.6732,DOWN,False,612.15
2026-07-08 04:42:00+00:00,BTC,62776.01,62690.51171875,62746.0,DOWN,DOWN,0.6063,DOWN,True,677.22
2026-07-08 04:47:00+00:00,BTC,62746.0,62747.91015625,62718.0,UP,DOWN,0.5024,DOWN,False,675.59
2026-07-08 04:52:00+00:00,BTC,62718.0,62736.01171875,62755.47,UP,UP,0.5229,DOWN,True,691.07
2026-07-08 04:57:00+00:00,BTC,62755.47,62747.74609375,62761.99,DOWN,UP,0.5098,NEUTRAL,False,684.29
2026-07-08 05:02:00+00:00,BTC,62761.99,62638.60546875,62828.01,DOWN,UP,0.6496,NEUTRAL,False,581.92
2026-07-08 05:07:00+00:00,BTC,62828.01,62800.60546875,62806.0,DOWN,DOWN,0.5348,UP,True,602.17
2026-07-08 05:12:00+00:00,BTC,62806.0,62874.20703125,62780.0,UP,DOWN,0.5855,NEUTRAL,False,550.69
2026-07-08 05:17:00+00:00,BTC,62780.0,62710.21875,62786.01,DOWN,UP,0.5875,NEUTRAL,False,502.5
2026-07-08 05:22:00+00:00,BTC,62786.01,62774.9140625,62746.28,DOWN,DOWN,0.5141,NEUTRAL,True,509.59
2026-07-08 05:27:00+00:00,BTC,62746.28,62748.70703125,62700.18,UP,DOWN,0.5031,DOWN,False,508.01
2026-07-08 05:32:00+00:00,BTC,62700.18,62744.171875,62706.17,UP,UP,0.5558,DOWN,True,536.35
2026-07-08 05:37:00+00:00,BTC,62706.17,62732.86328125,62640.57,UP,DOWN,0.534,DOWN,False,518.12
2026-07-08 05:42:00+00:00,BTC,62640.57,62644.0,62580.56,UP,DOWN,0.5044,DOWN,False,515.84
2026-07-08 05:47:00+00:00,BTC,62580.56,62593.33984375,62580.66,UP,UP,0.5163,DOWN,True,524.25
2026-07-08 05:52:00+00:00,BTC,62580.66,62616.015625,62652.0,UP,UP,0.545,DOWN,True,547.84
2026-07-08 05:57:00+00:00,BTC,62652.0,62586.5,62617.99,DOWN,DOWN,0.5824,NEUTRAL,True,592.98
2026-07-08 06:02:00+00:00,BTC,62617.99,62502.00390625,62618.34,DOWN,UP,0.6418,NEUTRAL,False,508.9
2026-07-08 06:07:00+00:00,BTC,62618.34,62538.94140625,62584.99,DOWN,DOWN,0.5993,NEUTRAL,True,559.43
2026-07-08 06:12:00+00:00,BTC,62584.99,62601.14453125,62602.99,UP,UP,0.5206,NEUTRAL,True,570.95
2026-07-08 06:17:00+00:00,BTC,62602.99,62619.65234375,62562.52,UP,DOWN,0.5213,NEUTRAL,False,558.79
2026-07-08 06:22:00+00:00,BTC,62562.52,62466.2265625,62690.01,DOWN,UP,0.6194,DOWN,False,492.07
2026-07-08 06:27:00+00:00,BTC,62690.01,62665.90234375,62633.14,DOWN,DOWN,0.5307,UP,True,507.18
2026-07-08 06:32:00+00:00,BTC,62633.14,62643.40625,62545.17,UP,DOWN,0.5131,NEUTRAL,False,500.53
2026-07-08 06:37:00+00:00,BTC,62545.17,62552.1796875,62536.65,UP,DOWN,0.509,DOWN,False,496.03
2026-07-08 06:42:00+00:00,BTC,62536.65,62599.8359375,62568.72,UP,UP,0.5797,DOWN,True,535.56
2026-07-08 06:47:00+00:00,BTC,62568.72,62542.16015625,62714.27,DOWN,UP,0.5339,NEUTRAL,False,517.41
2026-07-08 06:52:00+00:00,BTC,62714.27,62863.17578125,62645.0,UP,DOWN,0.6769,UP,False,425.88
2026-07-08 06:57:00+00:00,BTC,62645.0,62637.13671875,62592.42,DOWN,DOWN,0.51,NEUTRAL,True,430.14
2026-07-08 07:02:00+00:00,BTC,62592.42,62620.7109375,62572.0,UP,DOWN,0.5361,DOWN,False,414.61
2026-07-08 07:07:00+00:00,BTC,62572.0,62559.8125,62682.86,DOWN,UP,0.5156,DOWN,False,408.14
2026-07-08 07:12:00+00:00,BTC,62682.86,62696.68359375,62701.98,UP,UP,0.5176,UP,True,415.32
2026-07-08 07:17:00+00:00,BTC,62701.98,62723.57421875,62702.74,UP,UP,0.5275,UP,True,426.75
2026-07-08 07:22:00+00:00,BTC,62702.74,62678.921875,62790.71,DOWN,UP,0.5303,UP,False,413.82
2026-07-08 07:27:00+00:00,BTC,62790.71,62814.30859375,62836.0,UP,UP,0.53,UP,True,426.23
2026-07-08 07:32:00+00:00,BTC,62836.0,62841.9609375,62831.14,UP,DOWN,0.5076,UP,False,422.99
2026-07-08 07:37:00+00:00,BTC,62831.14,62810.93359375,62782.01,DOWN,DOWN,0.5257,NEUTRAL,True,433.86
2026-07-08 07:42:00+00:00,BTC,62782.01,62781.5078125,62824.71,DOWN,UP,0.5006,NEUTRAL,False,433.6
2026-07-08 07:47:00+00:00,BTC,62824.71,62818.203125,62848.01,DOWN,UP,0.5083,NEUTRAL,False,430.0
2026-07-08 07:52:00+00:00,BTC,62848.01,62913.90234375,62873.02,UP,UP,0.5827,UP,True,465.56
2026-07-08 07:57:00+00:00,BTC,62873.02,62908.86328125,62886.94,UP,UP,0.5454,UP,True,486.7
2026-07-08 08:02:00+00:00,BTC,62886.94,62926.16015625,62837.24,UP,DOWN,0.5496,NEUTRAL,False,462.56
2026-07-08 08:07:00+00:00,BTC,62837.24,62801.92578125,62795.65,DOWN,DOWN,0.5448,NEUTRAL,True,483.28
2026-07-08 08:12:00+00:00,BTC,62795.65,62813.375,62402.75,UP,DOWN,0.5226,DOWN,False,472.36
2026-07-08 08:17:00+00:00,BTC,62402.75,62586.22265625,62316.0,UP,DOWN,0.7114,DOWN,False,372.5
